Train_No,Start_Station_Code,Start_Station_Name,End_Station_Code,End_Station_Name,Total_Distance,Duration_Minutes,Duration_Hours,Route_Type
95420,KSRA,KASARA,KYN,KALYAN JN,67,71.0,1.1833333333333333,Short
95421,KYN,KALYAN JN,KSRA,KASARA,67,71.0,1.1833333333333333,Short
95422,KSRA,KASARA,KYN,KALYAN JN,67,71.0,1.1833333333333333,Short
95423,KYN,KALYAN JN,KSRA,KASARA,67,71.0,1.1833333333333333,Short
95424,KSRA,KASARA,KYN,KALYAN JN,67,70.0,1.1666666666666667,Short
95425,KYN,KALYAN JN,KSRA,KASARA,67,71.0,1.1833333333333333,Short
95426,KSRA,KASARA,KYN,KALYAN JN,67,70.0,1.1666666666666667,Short
95428,KSRA,KASARA,KYN,KALYAN JN,67,70.0,1.1666666666666667,Short
95430,KSRA,KASARA,KYN,KALYAN JN,67,70.0,1.1666666666666667,Short
95501,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
95502,ASO,ASANGAON,KYN,KALYAN JN,32,36.0,0.6,Short
95503,KYN,KALYAN JN,ASO,ASANGAON,32,39.0,0.65,Short
95504,ASO,ASANGAON,KYN,KALYAN JN,32,37.0,0.6166666666666667,Short
95505,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
95506,ASO,ASANGAON,KYN,KALYAN JN,32,37.0,0.6166666666666667,Short
95507,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
95508,ASO,ASANGAON,KYN,KALYAN JN,32,35.0,0.5833333333333334,Short
95509,KYN,KALYAN JN,ASO,ASANGAON,32,36.0,0.6,Short
95510,ASO,ASANGAON,KYN,KALYAN JN,32,35.0,0.5833333333333334,Short
95511,KYN,KALYAN JN,ASO,ASANGAON,32,36.0,0.6,Short
95512,ASO,ASANGAON,KYN,KALYAN JN,32,40.0,0.6666666666666666,Short
95513,KYN,KALYAN JN,ASO,ASANGAON,32,38.0,0.6333333333333333,Short
95514,ASO,ASANGAON,KYN,KALYAN JN,32,36.0,0.6,Short
95515,KYN,KALYAN JN,ASO,ASANGAON,32,38.0,0.6333333333333333,Short
95516,ASO,ASANGAON,KYN,KALYAN JN,32,37.0,0.6166666666666667,Short
95517,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
95601,KYN,KALYAN JN,TLA,TITVALA,10,16.0,0.26666666666666666,Short
95602,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
95603,KYN,KALYAN JN,TLA,TITVALA,10,17.0,0.2833333333333333,Short
95604,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
95605,KYN,KALYAN JN,TLA,TITVALA,10,16.0,0.26666666666666666,Short
95606,TLA,TITVALA,KYN,KALYAN JN,10,16.0,0.26666666666666666,Short
95607,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
95608,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
95609,KYN,KALYAN JN,TLA,TITVALA,10,16.0,0.26666666666666666,Short
95610,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
95611,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
95612,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
95613,KYN,KALYAN JN,TLA,TITVALA,10,16.0,0.26666666666666666,Short
95614,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
95615,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
95616,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
95617,KYN,KALYAN JN,TLA,TITVALA,10,16.0,0.26666666666666666,Short
95619,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
95701,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,60.0,1.0,Short
95702,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,80.0,1.3333333333333333,Short
95703,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,60.0,1.0,Short
95704,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,62.0,1.0333333333333334,Short
95705,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,59.0,0.9833333333333333,Short
95706,KYN,KALYAN JN,DR,DADAR,44,59.0,0.9833333333333333,Short
95707,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,72.0,1.2,Short
95708,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,74.0,1.2333333333333334,Short
95709,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,72.0,1.2,Short
95710,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,76.0,1.2666666666666666,Short
95711,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,73.0,1.2166666666666666,Short
95712,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,62.0,1.0333333333333334,Short
95713,DR,DADAR,KYN,KALYAN JN,44,49.0,0.8166666666666667,Short
95714,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,76.0,1.2666666666666666,Short
95715,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,73.0,1.2166666666666666,Short
95716,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,76.0,1.2666666666666666,Short
95717,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,62.0,1.0333333333333334,Short
95718,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,75.0,1.25,Short
95719,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,62.0,1.0333333333333334,Short
95720,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,74.0,1.2333333333333334,Short
95721,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,72.0,1.2,Short
95722,KYN,KALYAN JN,DR,DADAR,44,50.0,0.8333333333333334,Short
95723,DR,DADAR,KYN,KALYAN JN,44,49.0,0.8166666666666667,Short
95724,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,61.0,1.0166666666666666,Short
95725,DR,DADAR,KYN,KALYAN JN,44,47.0,0.7833333333333333,Short
95726,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,62.0,1.0333333333333334,Short
95727,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,74.0,1.2333333333333334,Short
95728,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,75.0,1.25,Short
95729,DR,DADAR,KYN,KALYAN JN,44,60.0,1.0,Short
95730,KYN,KALYAN JN,DR,DADAR,44,49.0,0.8166666666666667,Short
95731,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,74.0,1.2333333333333334,Short
95732,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,72.0,1.2,Short
95733,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,73.0,1.2166666666666666,Short
95734,KYN,KALYAN JN,DR,DADAR,44,45.0,0.75,Short
95735,DR,DADAR,KYN,KALYAN JN,44,60.0,1.0,Short
95736,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,73.0,1.2166666666666666,Short
95737,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,78.0,1.3,Short
95738,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,75.0,1.25,Short
95739,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,63.0,1.05,Short
95740,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,62.0,1.0333333333333334,Short
95741,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,76.0,1.2666666666666666,Short
95742,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,73.0,1.2166666666666666,Short
95743,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,81.0,1.35,Short
95744,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,62.0,1.0333333333333334,Short
95745,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,62.0,1.0333333333333334,Short
95746,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,60.0,1.0,Short
95801,CSMT,CST-MUMBAI,DI,DOMBIVLI,48,65.0,1.0833333333333333,Short
95802,DI,DOMBIVLI,CSMT,CST-MUMBAI,48,67.0,1.1166666666666667,Short
95804,DI,DOMBIVLI,CSMT,CST-MUMBAI,48,66.0,1.1,Short
95805,CSMT,CST-MUMBAI,DI,DOMBIVLI,48,70.0,1.1666666666666667,Short
95808,DI,DOMBIVLI,CSMT,CST-MUMBAI,48,67.0,1.1166666666666667,Short
95901,CSMT,CST-MUMBAI,TNA,THANE,33,39.0,0.65,Short
95902,TNA,THANE,CSMT,CST-MUMBAI,33,44.0,0.7333333333333333,Short
95903,CSMT,CST-MUMBAI,TNA,THANE,33,42.0,0.7,Short
95904,TNA,THANE,CSMT,CST-MUMBAI,33,45.0,0.75,Short
95905,CSMT,CST-MUMBAI,TNA,THANE,33,41.0,0.6833333333333333,Short
95906,TNA,THANE,CSMT,CST-MUMBAI,33,43.0,0.7166666666666667,Short
95907,CSMT,CST-MUMBAI,TNA,THANE,33,41.0,0.6833333333333333,Short
95908,TNA,THANE,CSMT,CST-MUMBAI,33,45.0,0.75,Short
95909,CSMT,CST-MUMBAI,TNA,THANE,33,41.0,0.6833333333333333,Short
95910,TNA,THANE,CSMT,CST-MUMBAI,33,43.0,0.7166666666666667,Short
95911,CSMT,CST-MUMBAI,TNA,THANE,33,42.0,0.7,Short
95912,TNA,THANE,CSMT,CST-MUMBAI,33,44.0,0.7333333333333333,Short
95913,CSMT,CST-MUMBAI,TNA,THANE,33,50.0,0.8333333333333334,Short
95917,CSMT,CST-MUMBAI,TNA,THANE,33,43.0,0.7166666666666667,Short
95919,CSMT,CST-MUMBAI,TNA,THANE,33,51.0,0.85,Short
96001,KJT,KARJAT,PDI,PALASDARI,2,5.0,0.08333333333333333,Short
96002,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96003,KYN,KALYAN JN,PDI,PALASDARI,49,58.0,0.9666666666666667,Short
96004,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96005,KJT,KARJAT,PDI,PALASDARI,2,5.0,0.08333333333333333,Short
96006,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96007,KJT,KARJAT,PDI,PALASDARI,2,5.0,0.08333333333333333,Short
96008,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96009,KJT,KARJAT,PDI,PALASDARI,2,5.0,0.08333333333333333,Short
96010,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96011,KJT,KARJAT,PDI,PALASDARI,2,5.0,0.08333333333333333,Short
96012,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96013,KJT,KARJAT,PDI,PALASDARI,2,5.0,0.08333333333333333,Short
96014,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96015,KJT,KARJAT,PDI,PALASDARI,2,5.0,0.08333333333333333,Short
96016,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96017,KJT,KARJAT,PDI,PALASDARI,2,5.0,0.08333333333333333,Short
96018,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96019,KYN,KALYAN JN,PDI,PALASDARI,49,57.0,0.95,Short
96020,PDI,PALASDARI,KYN,KALYAN JN,49,60.0,1.0,Short
96022,PDI,PALASDARI,KJT,KARJAT,2,7.0,0.11666666666666667,Short
96101,KYN,KALYAN JN,KJT,KARJAT,46,53.0,0.8833333333333333,Short
96102,KJT,KARJAT,KYN,KALYAN JN,46,52.0,0.8666666666666667,Short
96103,KYN,KALYAN JN,KJT,KARJAT,46,51.0,0.85,Short
96104,KJT,KARJAT,KYN,KALYAN JN,46,51.0,0.85,Short
96105,KYN,KALYAN JN,KJT,KARJAT,46,51.0,0.85,Short
96106,KJT,KARJAT,KYN,KALYAN JN,46,51.0,0.85,Short
96107,KYN,KALYAN JN,KJT,KARJAT,46,52.0,0.8666666666666667,Short
96108,KJT,KARJAT,KYN,KALYAN JN,46,51.0,0.85,Short
96109,KYN,KALYAN JN,KJT,KARJAT,46,51.0,0.85,Short
96110,KJT,KARJAT,KYN,KALYAN JN,46,51.0,0.85,Short
96111,KYN,KALYAN JN,KJT,KARJAT,46,61.0,1.0166666666666666,Short
96112,KJT,KARJAT,KYN,KALYAN JN,46,50.0,0.8333333333333334,Short
96113,KYN,KALYAN JN,KJT,KARJAT,46,52.0,0.8666666666666667,Short
96114,KJT,KARJAT,CSMT,CST-MUMBAI,99,141.0,2.35,Short
96115,KYN,KALYAN JN,KJT,KARJAT,46,51.0,0.85,Short
96116,KJT,KARJAT,CSMT,CST-MUMBAI,99,138.0,2.3,Short
96117,KYN,KALYAN JN,KJT,KARJAT,46,51.0,0.85,Short
96119,KYN,KALYAN JN,KJT,KARJAT,46,51.0,0.85,Short
96121,KYN,KALYAN JN,KJT,KARJAT,46,51.0,0.85,Short
96201,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96202,BUD,BADLAPUR,KYN,KALYAN JN,14,18.0,0.3,Short
96203,KYN,KALYAN JN,BUD,BADLAPUR,14,18.0,0.3,Short
96204,BUD,BADLAPUR,KYN,KALYAN JN,14,18.0,0.3,Short
96205,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96206,BUD,BADLAPUR,KYN,KALYAN JN,14,17.0,0.2833333333333333,Short
96207,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96208,BUD,BADLAPUR,KYN,KALYAN JN,14,20.0,0.3333333333333333,Short
96209,KYN,KALYAN JN,BUD,BADLAPUR,14,21.0,0.35,Short
96210,BUD,BADLAPUR,KYN,KALYAN JN,14,19.0,0.31666666666666665,Short
96211,KYN,KALYAN JN,BUD,BADLAPUR,14,21.0,0.35,Short
96212,BUD,BADLAPUR,KYN,KALYAN JN,14,20.0,0.3333333333333333,Short
96213,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96214,BUD,BADLAPUR,KYN,KALYAN JN,14,25.0,0.4166666666666667,Short
96215,KYN,KALYAN JN,BUD,BADLAPUR,14,19.0,0.31666666666666665,Short
96216,BUD,BADLAPUR,KYN,KALYAN JN,14,21.0,0.35,Short
96217,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96218,BUD,BADLAPUR,KYN,KALYAN JN,14,19.0,0.31666666666666665,Short
96219,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96220,BUD,BADLAPUR,KYN,KALYAN JN,14,19.0,0.31666666666666665,Short
96221,KYN,KALYAN JN,BUD,BADLAPUR,14,19.0,0.31666666666666665,Short
96222,BUD,BADLAPUR,KYN,KALYAN JN,14,21.0,0.35,Short
96223,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96224,BUD,BADLAPUR,KYN,KALYAN JN,14,21.0,0.35,Short
96225,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96226,BUD,BADLAPUR,KYN,KALYAN JN,14,19.0,0.31666666666666665,Short
96227,KYN,KALYAN JN,BUD,BADLAPUR,14,20.0,0.3333333333333333,Short
96228,BUD,BADLAPUR,KYN,KALYAN JN,14,19.0,0.31666666666666665,Short
96232,BUD,BADLAPUR,KYN,KALYAN JN,14,21.0,0.35,Short
96234,BUD,BADLAPUR,KYN,KALYAN JN,14,20.0,0.3333333333333333,Short
96236,BUD,BADLAPUR,CSMT,CST-MUMBAI,67,108.0,1.8,Short
96301,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96302,ABH,AMBERNATH,KYN,KALYAN JN,6,13.0,0.21666666666666667,Short
96303,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96304,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96305,KYN,KALYAN JN,ABH,AMBERNATH,6,14.0,0.23333333333333334,Short
96306,ABH,AMBERNATH,KYN,KALYAN JN,6,13.0,0.21666666666666667,Short
96307,KYN,KALYAN JN,ABH,AMBERNATH,6,12.0,0.2,Short
96308,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96309,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96310,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96311,KYN,KALYAN JN,ABH,AMBERNATH,6,12.0,0.2,Short
96312,ABH,AMBERNATH,KYN,KALYAN JN,6,14.0,0.23333333333333334,Short
96313,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96314,ABH,AMBERNATH,KYN,KALYAN JN,6,13.0,0.21666666666666667,Short
96315,KYN,KALYAN JN,ABH,AMBERNATH,6,12.0,0.2,Short
96316,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96317,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96318,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96319,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96320,ABH,AMBERNATH,KYN,KALYAN JN,6,13.0,0.21666666666666667,Short
96321,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96322,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96323,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96324,ABH,AMBERNATH,KYN,KALYAN JN,6,13.0,0.21666666666666667,Short
96325,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96326,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96327,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96328,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96329,KYN,KALYAN JN,ABH,AMBERNATH,6,14.0,0.23333333333333334,Short
96330,ABH,AMBERNATH,KYN,KALYAN JN,6,13.0,0.21666666666666667,Short
96331,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96332,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96333,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96334,ABH,AMBERNATH,KYN,KALYAN JN,6,12.0,0.2,Short
96335,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96336,ABH,AMBERNATH,CSMT,CST-MUMBAI,59,102.0,1.7,Short
96337,KYN,KALYAN JN,ABH,AMBERNATH,6,12.0,0.2,Short
96339,KYN,KALYAN JN,ABH,AMBERNATH,6,14.0,0.23333333333333334,Short
96341,KYN,KALYAN JN,ABH,AMBERNATH,6,14.0,0.23333333333333334,Short
96343,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96345,KYN,KALYAN JN,ABH,AMBERNATH,6,13.0,0.21666666666666667,Short
96401,KYN,KALYAN JN,KSRA,KASARA,67,77.0,1.2833333333333334,Short
96402,KSRA,KASARA,KYN,KALYAN JN,67,70.0,1.1666666666666667,Short
96403,KYN,KALYAN JN,KSRA,KASARA,67,73.0,1.2166666666666666,Short
96404,KSRA,KASARA,KYN,KALYAN JN,67,70.0,1.1666666666666667,Short
96405,KYN,KALYAN JN,KSRA,KASARA,67,70.0,1.1666666666666667,Short
96406,KSRA,KASARA,KYN,KALYAN JN,67,72.0,1.2,Short
96407,KYN,KALYAN JN,KSRA,KASARA,67,69.0,1.15,Short
96409,KYN,KALYAN JN,KSRA,KASARA,67,70.0,1.1666666666666667,Short
96501,TLA,TITVALA,ASO,ASANGAON,21,21.0,0.35,Short
96502,ASO,ASANGAON,KYN,KALYAN JN,32,38.0,0.6333333333333333,Short
96503,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
96504,ASO,ASANGAON,KYN,KALYAN JN,32,37.0,0.6166666666666667,Short
96505,KYN,KALYAN JN,ASO,ASANGAON,32,37.0,0.6166666666666667,Short
96506,ASO,ASANGAON,KYN,KALYAN JN,32,37.0,0.6166666666666667,Short
96507,KYN,KALYAN JN,ASO,ASANGAON,32,36.0,0.6,Short
96508,ASO,ASANGAON,KYN,KALYAN JN,32,36.0,0.6,Short
96509,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
96510,ASO,ASANGAON,KYN,KALYAN JN,32,36.0,0.6,Short
96511,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
96512,ASO,ASANGAON,KYN,KALYAN JN,32,36.0,0.6,Short
96513,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
96514,ASO,ASANGAON,KYN,KALYAN JN,32,35.0,0.5833333333333334,Short
96515,KYN,KALYAN JN,ASO,ASANGAON,32,36.0,0.6,Short
96516,ASO,ASANGAON,KYN,KALYAN JN,32,37.0,0.6166666666666667,Short
96517,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
96518,ASO,ASANGAON,KYN,KALYAN JN,32,37.0,0.6166666666666667,Short
96519,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
96520,ASO,ASANGAON,KYN,KALYAN JN,32,40.0,0.6666666666666666,Short
96521,KYN,KALYAN JN,ASO,ASANGAON,32,35.0,0.5833333333333334,Short
96522,ASO,ASANGAON,KYN,KALYAN JN,32,34.0,0.5666666666666667,Short
96524,ASO,ASANGAON,KYN,KALYAN JN,32,34.0,0.5666666666666667,Short
96601,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96602,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96603,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96604,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96605,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96606,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96607,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96608,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96609,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96610,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96611,KYN,KALYAN JN,TLA,TITVALA,10,14.0,0.23333333333333334,Short
96612,TLA,TITVALA,KYN,KALYAN JN,10,11.0,0.18333333333333332,Short
96613,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96614,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96615,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96616,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96617,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96618,TLA,TITVALA,KYN,KALYAN JN,10,17.0,0.2833333333333333,Short
96619,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96620,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96621,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96622,TLA,TITVALA,KYN,KALYAN JN,10,17.0,0.2833333333333333,Short
96623,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96624,TLA,TITVALA,KYN,KALYAN JN,10,17.0,0.2833333333333333,Short
96625,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96626,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96627,KYN,KALYAN JN,TLA,TITVALA,10,14.0,0.23333333333333334,Short
96628,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96629,KYN,KALYAN JN,TLA,TITVALA,10,14.0,0.23333333333333334,Short
96630,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96631,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96632,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96633,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96634,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96635,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96636,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96637,KYN,KALYAN JN,TLA,TITVALA,10,16.0,0.26666666666666666,Short
96638,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96639,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96640,TLA,TITVALA,KYN,KALYAN JN,10,16.0,0.26666666666666666,Short
96641,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96642,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96643,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96644,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96645,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96646,TLA,TITVALA,KYN,KALYAN JN,10,16.0,0.26666666666666666,Short
96647,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96648,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96649,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96650,TLA,TITVALA,KYN,KALYAN JN,10,16.0,0.26666666666666666,Short
96651,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96652,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96653,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96654,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96655,KYN,KALYAN JN,TLA,TITVALA,10,15.0,0.25,Short
96656,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
96657,CSMT,CST-MUMBAI,TLA,TITVALA,64,103.0,1.7166666666666666,Short
96658,TLA,TITVALA,KYN,KALYAN JN,10,16.0,0.26666666666666666,Short
96660,TLA,TITVALA,KYN,KALYAN JN,10,15.0,0.25,Short
97000,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,88.0,1.4666666666666666,Short
97001,VVH,VIDYAVIHAR,KYN,KALYAN JN,35,56.0,0.9333333333333333,Short
97002,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,87.0,1.45,Short
97003,VVH,VIDYAVIHAR,KYN,KALYAN JN,35,57.0,0.95,Short
97004,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,87.0,1.45,Short
97005,VVH,VIDYAVIHAR,KYN,KALYAN JN,35,57.0,0.95,Short
97006,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,88.0,1.4666666666666666,Short
97007,VVH,VIDYAVIHAR,KYN,KALYAN JN,35,57.0,0.95,Short
97008,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,87.0,1.45,Short
97009,VVH,VIDYAVIHAR,KYN,KALYAN JN,35,57.0,0.95,Short
97010,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,88.0,1.4666666666666666,Short
97011,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,90.0,1.5,Short
97012,KYN,KALYAN JN,DR,DADAR,44,68.0,1.1333333333333333,Short
97013,VVH,VIDYAVIHAR,KYN,KALYAN JN,35,58.0,0.9666666666666667,Short
97014,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,87.0,1.45,Short
97015,CSMT,CST-MUMBAI,KYN,KALYAN JN,53,88.0,1.4666666666666666,Short
97016,KYN,KALYAN JN,CSMT,CST-MUMBAI,53,90.0,1.5,Short
